Id,WhiteElo,BlackElo,Result,WhiteSingleSwine,WhiteDoubleSwine,BlackSingleSwine,BlackDoubleSwine
20882,3242,3338,1/2-1/2,True,False,True,False
20883,3346,3411,1/2-1/2,False,False,True,False
20884,3411,3346,1/2-1/2,False,False,False,False
20885,3477,3234,1-0,False,False,False,False
20886,3234,3477,0-1,False,False,False,False
20887,3231,3367,1-0,True,False,True,False
20889,3471,3307,1-0,False,False,False,False
20888,3367,3231,1/2-1/2,True,False,True,False
20890,3307,3471,1/2-1/2,False,False,False,False
20891,3239,3387,1/2-1/2,True,False,True,True
20892,3387,3239,1-0,True,False,False,False
20893,3479,3286,1-0,False,False,False,False
20894,3286,3479,1/2-1/2,True,True,False,False
20895,3298,3426,1/2-1/2,False,False,True,False
20896,3426,3298,1-0,True,False,False,False
20897,3536,3349,1-0,True,False,True,False
20898,3349,3536,0-1,True,False,True,False
20899,3478,3354,1-0,True,False,False,False
20900,3354,3478,1/2-1/2,False,False,False,False
20901,3356,3493,1/2-1/2,True,False,False,False
20902,3493,3356,1-0,True,False,False,False
20903,3486,3434,1-0,True,True,False,False
20904,3434,3486,1/2-1/2,True,False,False,False
20905,3504,3394,1-0,False,False,False,False
20906,3394,3504,1/2-1/2,True,False,True,False
20907,3511,3345,1-0,False,False,False,False
20908,3345,3511,1/2-1/2,True,False,True,False
20909,3423,3603,1/2-1/2,False,False,False,False
20910,3603,3423,1-0,True,False,True,False
20911,3228,3424,1/2-1/2,False,False,False,False
20913,3589,3632,1/2-1/2,False,False,True,False
20912,3424,3228,1-0,False,False,True,False
20914,3632,3589,1-0,True,False,True,False
20915,3015,2982,0-1,True,False,False,False
20916,2982,3015,0-1,True,False,False,False
20917,3060,3275,1/2-1/2,False,False,False,False
20918,3275,3060,1/2-1/2,True,False,False,False
20919,3234,3335,1/2-1/2,False,False,False,False
20920,3335,3234,1-0,True,False,False,False
20921,3278,3349,1/2-1/2,False,False,True,False
20922,3349,3278,1/2-1/2,False,False,False,False
20923,3198,3217,1-0,True,False,False,False
20925,3278,3367,1/2-1/2,True,False,False,False
20924,3217,3198,1/2-1/2,False,False,False,False
20926,3367,3278,0-1,True,False,True,False
20927,3307,3239,0-1,True,False,False,False
20928,3239,3307,1-0,False,False,False,False
20929,3286,3298,1-0,True,False,True,False
20930,3298,3286,1-0,False,False,False,False
20931,3218,3338,1/2-1/2,False,False,True,False
20932,3338,3218,1-0,True,False,False,False
20934,3346,3242,1-0,True,False,False,False
20933,3242,3346,0-1,True,False,False,False
20935,3354,3356,1/2-1/2,False,False,False,False
20936,3356,3354,1/2-1/2,False,False,False,False
20937,3224,3411,1/2-1/2,True,False,True,False
20938,3411,3224,1-0,True,False,True,False
20939,3294,3193,1-0,True,False,False,False
20940,3193,3294,1/2-1/2,True,False,False,False
20941,3332,3434,1/2-1/2,False,False,False,False
20943,3231,3394,1/2-1/2,False,False,True,False
20942,3434,3332,1-0,False,False,False,False
20944,3394,3231,1-0,True,False,False,False
20945,3471,3345,1-0,True,False,True,False
20946,3345,3471,1/2-1/2,False,False,False,False
20947,3387,3423,1/2-1/2,True,False,True,False
20948,3423,3387,1-0,True,False,True,False
20949,3479,3426,1/2-1/2,True,False,False,False
20950,3426,3479,1-0,True,False,True,False
20951,3228,3478,1/2-1/2,True,False,False,False
20952,3478,3228,1/2-1/2,True,False,True,False
20953,3589,3477,1/2-1/2,True,False,True,False
20954,3477,3589,1/2-1/2,True,False,True,False
20955,3493,3486,1/2-1/2,True,False,False,False
20956,3486,3493,1/2-1/2,False,False,False,False
20957,3536,3504,1-0,True,False,True,False
20958,3504,3536,1-0,False,False,True,False
20959,3511,3603,1/2-1/2,False,False,True,False
20960,3603,3511,1-0,True,False,True,False
20961,3424,3632,1/2-1/2,False,False,True,False
20962,3632,3424,1-0,True,False,False,False
20964,3060,3015,1/2-1/2,False,False,False,False
20963,3015,3060,1-0,True,False,False,False
20965,2982,3234,1/2-1/2,False,False,True,False
20966,3234,2982,1-0,False,False,True,False
20967,3307,3275,1/2-1/2,True,False,False,False
20968,3275,3307,1-0,False,False,False,False
20969,3242,3217,1/2-1/2,False,False,True,False
20970,3217,3242,1-0,True,False,True,False
20971,3367,3278,1-0,True,False,False,False
20972,3278,3367,1-0,True,False,False,False
20973,3218,3349,1/2-1/2,False,False,False,False
20974,3349,3218,1-0,True,False,False,False
20975,3224,3286,1/2-1/2,False,False,True,False
20976,3286,3224,1-0,True,False,True,False
20977,3193,3298,1/2-1/2,False,False,True,False
20978,3298,3193,1-0,True,True,True,False
20979,3335,3198,1/2-1/2,False,False,False,False
20980,3198,3335,1/2-1/2,False,False,True,False
20981,3332,3354,1-0,False,False,False,False
20982,3354,3332,1/2-1/2,True,False,False,False
20983,3356,3278,1-0,False,False,False,False
20984,3278,3356,1/2-1/2,True,False,False,False
20985,3231,3345,1/2-1/2,True,False,True,False
20986,3345,3231,1-0,False,False,False,False
20987,3387,3479,1/2-1/2,False,False,False,False
20988,3479,3387,1-0,False,False,False,False
20989,3338,3411,1/2-1/2,True,False,False,False
20990,3411,3338,1-0,True,False,False,False
20991,3239,3228,1-0,False,False,True,True
20992,3228,3239,1-0,True,False,True,False
20993,3294,3478,1/2-1/2,False,False,False,False
20994,3478,3294,1-0,True,False,True,False
20995,3346,3589,1/2-1/2,True,False,True,False
20997,3434,3477,1/2-1/2,False,False,False,False
20996,3589,3346,1-0,True,False,True,False
20998,3477,3434,1/2-1/2,True,False,True,False
20999,3493,3471,1/2-1/2,False,False,False,False
21000,3471,3493,1/2-1/2,False,False,True,False
21001,3394,3511,1/2-1/2,True,False,True,False
21002,3511,3394,1-0,True,False,True,False
21003,3486,3423,1/2-1/2,False,False,False,False
21004,3423,3486,1-0,True,False,True,False
21005,3426,3536,1/2-1/2,False,False,True,False
21006,3536,3426,1/2-1/2,False,False,False,False
21007,3424,3504,1/2-1/2,True,False,False,False
21008,3504,3424,1-0,False,False,True,False
21009,3603,3632,1/2-1/2,True,False,False,False
21010,3632,3603,1/2-1/2,True,False,False,False
21011,2982,3060,1-0,True,False,False,False
21012,3060,2982,1/2-1/2,True,False,False,False
21013,3307,3242,1/2-1/2,True,False,False,False
21014,3242,3307,1/2-1/2,True,False,True,False
21015,3015,3218,1-0,True,False,False,False
21016,3218,3015,1-0,True,False,False,False
21017,3224,3234,1-0,True,False,True,False
21018,3234,3224,1/2-1/2,True,False,False,False
21019,3367,3193,1-0,True,True,False,False
21020,3193,3367,0-1,True,False,False,False
21021,3278,3354,1/2-1/2,True,False,False,False
21022,3354,3278,1-0,True,False,True,False
21023,3275,3278,1/2-1/2,False,False,False,False
21024,3278,3275,1/2-1/2,True,False,True,False
21025,3217,3231,1/2-1/2,False,False,False,False
21026,3231,3217,1-0,True,False,False,False
21027,3387,3335,1/2-1/2,False,False,False,False
21028,3335,3387,1/2-1/2,False,False,True,False
21029,3349,3338,1/2-1/2,True,False,False,False
21030,3338,3349,1/2-1/2,False,False,True,False
21031,3198,3294,1/2-1/2,True,False,True,False
21032,3294,3198,1/2-1/2,True,False,True,False
21033,3286,3332,1-0,True,False,False,False
21034,3332,3286,1-0,True,True,False,False
21035,3298,3346,1/2-1/2,False,False,False,False
21036,3346,3298,1-0,False,False,True,False
21037,3356,3394,1/2-1/2,False,False,False,False
21038,3394,3356,1/2-1/2,True,False,True,False
21039,3239,3486,0-1,False,False,False,False
21040,3486,3239,1-0,False,False,False,False
21042,3479,3345,1-0,True,False,False,False
21041,3345,3479,1-0,True,False,True,False
21043,3228,3434,1/2-1/2,False,False,False,False
21044,3434,3228,1-0,False,False,False,False
21045,3424,3477,1/2-1/2,True,False,False,False
21046,3477,3424,1-0,True,False,False,False
21047,3411,3493,1/2-1/2,False,False,True,False
21048,3493,3411,1-0,True,True,False,False
21049,3471,3426,1/2-1/2,False,False,False,False
21050,3426,3471,1/2-1/2,True,False,True,False
21051,3536,3478,1/2-1/2,False,False,False,False
21052,3478,3536,1/2-1/2,False,False,False,False
21053,3511,3423,1/2-1/2,True,False,False,False
21055,3589,3603,1/2-1/2,True,False,True,False
21054,3423,3511,1/2-1/2,False,False,True,False
21056,3603,3589,1/2-1/2,True,False,False,False
21057,3504,3632,1/2-1/2,True,False,True,False
21058,3632,3504,1/2-1/2,True,False,True,False
21059,3060,3307,0-1,False,False,True,False
21060,3307,3060,1-0,True,True,False,False
21061,3193,2982,1-0,True,False,True,False
21062,2982,3193,0-1,False,False,False,False
21063,3242,3234,1-0,True,False,False,False
21064,3234,3242,0-1,False,False,False,False
21065,3015,3278,1/2-1/2,False,False,False,False
21066,3278,3015,1-0,True,False,False,False
21067,3217,3224,1/2-1/2,True,False,True,False
21068,3224,3217,1-0,True,False,False,False
21069,3218,3275,1/2-1/2,True,False,True,False
21070,3275,3218,1/2-1/2,True,False,False,False
21072,3387,3278,1-0,True,False,True,False
21071,3278,3387,1/2-1/2,True,False,False,False
21073,3239,3335,1/2-1/2,False,False,True,False
21074,3335,3239,1-0,True,True,False,False
21075,3298,3349,1/2-1/2,True,True,False,False
21076,3349,3298,1-0,True,True,False,False
21078,3198,3338,1/2-1/2,False,False,False,False
21077,3338,3198,1-0,True,False,True,False
21079,3354,3231,1-0,False,False,False,False
21080,3231,3354,1-0,False,False,True,False
21081,3367,3294,1/2-1/2,True,True,True,False
21082,3294,3367,1/2-1/2,False,False,False,False
21083,3286,3228,1/2-1/2,True,False,False,False
21084,3228,3286,1-0,True,False,False,False
21085,3424,3356,1/2-1/2,False,False,True,False
21086,3356,3424,1/2-1/2,False,False,True,False
21087,3332,3411,0-1,True,False,False,False
21088,3411,3332,1-0,False,False,False,False
21089,3394,3345,1-0,True,False,False,False
21090,3345,3394,1/2-1/2,False,False,False,False
21091,3479,3471,1/2-1/2,False,False,False,False
21092,3471,3479,1-0,False,False,True,False
21094,3426,3346,1-0,True,False,True,False
21093,3346,3426,1/2-1/2,False,False,False,False
21095,3536,3434,1-0,True,False,False,False
21096,3434,3536,0-1,False,False,True,False
21097,3478,3477,1/2-1/2,False,False,True,False
21098,3477,3478,1-0,True,False,False,False
21100,3493,3589,1/2-1/2,True,False,False,False
21099,3589,3493,1-0,True,False,False,False
21101,3511,3486,1/2-1/2,True,False,True,False
21102,3486,3511,1-0,True,False,False,False
21103,3504,3603,1/2-1/2,False,False,True,False
21105,3423,3632,1/2-1/2,False,False,False,False
21104,3603,3504,1-0,False,False,False,False
21106,3632,3423,1-0,False,False,True,False
21107,3234,3015,1/2-1/2,False,False,True,False
21108,3015,3234,1/2-1/2,False,False,False,False
21109,2982,3217,0-1,True,False,True,False
21110,3217,2982,1-0,True,False,False,False
21111,3060,3218,0-1,False,False,True,False
21112,3218,3060,1-0,True,False,False,False
21113,3278,3307,1/2-1/2,False,False,False,False
21114,3307,3278,1-0,True,False,True,False
21115,3239,3193,1-0,True,False,False,False
21116,3193,3239,0-1,False,False,True,False
21117,3298,3198,1-0,False,False,False,False
21118,3198,3298,1/2-1/2,True,False,True,False
21119,3278,3242,0-1,True,False,False,False
21121,3332,3275,1/2-1/2,True,False,True,False
21120,3242,3278,0-1,True,False,False,False
21122,3275,3332,1-0,True,False,True,True
21123,3286,3354,1-0,True,False,False,False
21124,3354,3286,1-0,False,False,False,False
21125,3224,3231,1-0,True,False,False,False
21126,3231,3224,1/2-1/2,True,False,False,False
21127,3367,3345,1-0,True,False,True,False
21128,3345,3367,1-0,True,False,False,False
21129,3294,3387,0-1,False,False,False,False
21130,3387,3294,1/2-1/2,False,False,False,False
21131,3479,3335,1-0,False,False,False,False
21132,3335,3479,0-1,False,False,True,True
21133,3349,3424,1/2-1/2,False,False,False,False
21134,3424,3349,1/2-1/2,False,False,False,False
21135,3338,3434,1/2-1/2,False,False,False,False
21136,3434,3338,1-0,True,False,False,False
21137,3346,3228,1/2-1/2,True,False,False,False
21138,3228,3346,1/2-1/2,False,False,True,False
21139,3356,3478,1/2-1/2,True,True,True,False
21140,3478,3356,1-0,True,False,True,False
21141,3493,3511,1-0,False,False,False,False
21142,3511,3493,1-0,True,False,True,False
21143,3394,3423,1/2-1/2,True,False,False,False
21144,3423,3394,1-0,True,False,False,False
21145,3504,3411,1/2-1/2,True,False,False,False
21146,3411,3504,1/2-1/2,True,False,False,False
21148,3589,3471,1/2-1/2,False,False,True,False
21147,3471,3589,1/2-1/2,True,False,False,False
21149,3426,3477,1/2-1/2,False,False,True,False
21150,3477,3426,1-0,True,False,False,False
21151,3486,3603,1/2-1/2,False,False,True,False
21152,3603,3486,1-0,True,False,False,False
21153,3536,3632,1/2-1/2,True,False,True,False
21154,3632,3536,1-0,True,False,False,False
21155,3060,3193,0-1,False,False,True,False
21156,3193,3060,1/2-1/2,False,False,False,False
21158,3278,2982,1-0,True,False,False,False
21157,2982,3278,0-1,False,False,True,False
21159,3015,3198,1/2-1/2,False,False,True,False
21160,3198,3015,1-0,False,False,False,False
21161,3234,3278,1/2-1/2,False,False,True,False
21162,3278,3234,1-0,True,False,False,False
21163,3332,3242,1-0,False,False,False,False
21164,3242,3332,1/2-1/2,True,False,True,True
21165,3335,3217,1/2-1/2,False,False,True,False
21166,3217,3335,0-1,True,False,True,False
21167,3231,3307,1/2-1/2,False,False,True,False
21168,3307,3231,1-0,True,False,False,False
21169,3294,3286,1-0,False,False,False,False
21171,3298,3218,1/2-1/2,False,False,False,False
21170,3286,3294,0-1,False,False,True,False
21172,3218,3298,1/2-1/2,False,False,False,False
21173,3338,3354,1/2-1/2,True,False,False,False
21174,3354,3338,1-0,True,False,False,False
21175,3275,3356,1/2-1/2,False,False,False,False
21176,3356,3275,1-0,True,False,False,False
21177,3367,3239,1-0,True,False,False,False
21178,3239,3367,1-0,True,False,False,False
21179,3345,3349,1-0,True,False,True,False
21180,3349,3345,0-1,True,False,True,False
21181,3424,3346,1-0,False,False,False,False
21182,3346,3424,1/2-1/2,True,False,False,False
21183,3224,3394,1/2-1/2,True,False,True,False
21184,3394,3224,1-0,False,False,False,False
21185,3387,3228,1-0,True,False,True,False
21186,3228,3387,1/2-1/2,True,False,True,False
21187,3434,3493,1/2-1/2,False,False,True,False
21188,3493,3434,1-0,False,False,False,False
21189,3511,3479,1-0,True,False,True,False
21190,3479,3511,1/2-1/2,True,False,True,False
21191,3426,3478,1/2-1/2,True,False,False,False
21192,3478,3426,1/2-1/2,True,False,False,False
21193,3504,3486,1-0,True,False,True,False
21194,3486,3504,1-0,True,False,False,False
21195,3411,3423,1/2-1/2,True,False,False,False
21196,3423,3411,1-0,False,False,False,False
21197,3536,3589,1/2-1/2,True,False,False,False
21198,3589,3536,1-0,True,False,False,False
21199,3471,3603,1/2-1/2,True,False,True,False
21200,3603,3471,1-0,False,False,False,False
21201,3477,3632,1/2-1/2,True,False,True,False
21202,3632,3477,1-0,True,False,False,False
21203,3234,3193,1-0,False,False,False,False
21204,3193,3234,1/2-1/2,False,False,False,False
21205,3060,3286,0-1,True,False,False,False
21206,3286,3060,1-0,True,False,False,False
21207,2982,3242,1-0,False,False,False,False
21208,3242,2982,1-0,False,False,False,False
21210,3217,3015,1/2-1/2,False,False,True,False
21209,3015,3217,1/2-1/2,False,False,True,False
21211,3231,3349,1/2-1/2,True,False,True,False
21212,3349,3231,1-0,True,False,False,False
21214,3332,3338,1-0,True,False,False,False
21213,3338,3332,1/2-1/2,True,False,False,False
21215,3198,3275,1/2-1/2,True,False,False,False
21216,3275,3198,1-0,True,False,False,False
21217,3278,3298,1/2-1/2,False,False,False,False
21218,3298,3278,1-0,True,False,True,False
21219,3278,3218,1-0,True,False,False,False
21220,3218,3278,0-1,False,False,True,False
21221,3335,3346,1/2-1/2,True,True,True,False
21222,3346,3335,1/2-1/2,False,False,True,False
21223,3367,3307,1/2-1/2,True,False,False,False
21224,3307,3367,1-0,False,False,False,False
21225,3224,3239,1/2-1/2,False,False,True,False
21226,3239,3224,1-0,True,False,True,False
21227,3228,3354,1/2-1/2,True,False,False,False
21228,3354,3228,1-0,True,False,False,False
21229,3434,3356,1-0,False,False,True,False
21230,3356,3434,1/2-1/2,False,False,False,False
21231,3294,3479,1/2-1/2,True,False,False,False
21232,3479,3294,1-0,True,False,False,False
21234,3411,3424,1/2-1/2,True,True,False,False
21233,3424,3411,1-0,False,False,False,False
21235,3394,3471,1/2-1/2,True,False,False,False
21236,3471,3394,1-0,False,False,False,False
21237,3345,3426,1/2-1/2,False,False,True,False
21238,3426,3345,1-0,False,False,False,False
21239,3387,3536,1/2-1/2,True,False,True,False
21240,3536,3387,1-0,True,False,False,False
21241,3478,3493,1-0,True,False,False,False
21242,3493,3478,1/2-1/2,True,False,False,False
21243,3504,3511,1/2-1/2,False,False,False,False
21244,3511,3504,1/2-1/2,True,False,True,False
21245,3423,3589,1-0,True,True,False,False
21246,3589,3423,1/2-1/2,True,False,False,False
21247,3477,3603,1/2-1/2,False,False,False,False
21248,3603,3477,1-0,True,False,False,False
21249,3486,3632,1/2-1/2,True,False,True,False
21250,3632,3486,1-0,True,False,True,False
21251,3060,3231,0-1,True,False,False,False
21252,3231,3060,1-0,False,False,False,False
21253,2982,3218,1/2-1/2,False,False,True,False
21254,3218,2982,1/2-1/2,False,False,False,False
21255,3234,3198,1/2-1/2,False,False,False,False
21256,3198,3234,1-0,False,False,False,False
21257,3193,3217,0-1,False,False,True,False
21258,3217,3193,1-0,True,False,True,False
21259,3242,3224,1-0,False,False,True,False
21260,3224,3242,1/2-1/2,True,False,True,False
21261,3278,3286,1-0,False,False,False,False
21262,3286,3278,1-0,True,False,True,False
21263,3367,3228,1/2-1/2,True,False,True,False
21264,3228,3367,1/2-1/2,False,False,False,False
21265,3335,3332,1-0,True,False,False,False
21267,3349,3275,1-0,True,False,True,False
21266,3332,3335,1-0,True,False,False,False
21268,3275,3349,0-1,True,False,True,False
21269,3346,3356,1-0,True,False,False,False
21270,3356,3346,1-0,True,False,True,False
21271,3294,3298,1-0,True,False,False,False
21272,3298,3294,1/2-1/2,False,False,False,False
21273,3411,3394,1/2-1/2,False,False,False,False
21274,3394,3411,1-0,True,False,False,False
21275,3239,3345,1/2-1/2,True,False,True,False
21276,3345,3239,1-0,False,False,False,False
21277,3307,3387,1/2-1/2,False,False,True,False
21278,3387,3307,1-0,True,False,False,False
21279,3278,3434,1/2-1/2,True,False,True,False
21280,3434,3278,1-0,True,False,True,False
21281,3354,3493,1/2-1/2,False,False,True,False
21282,3493,3354,1-0,True,False,False,False
21283,3486,3424,1-0,False,False,False,False
21284,3424,3486,1/2-1/2,False,False,True,False
21285,3479,3504,1-0,True,False,True,False
21286,3504,3479,1-0,True,False,False,False
21287,3477,3471,1/2-1/2,True,False,True,False
21289,3511,3589,1/2-1/2,False,False,False,False
21288,3471,3477,1/2-1/2,True,False,False,False
21290,3589,3511,1-0,True,False,False,False
21291,3536,3423,1-0,True,False,False,False
21292,3423,3536,1-0,True,False,True,False
21293,3478,3603,1/2-1/2,False,False,False,False
21294,3603,3478,1-0,True,False,False,False
21296,3632,3426,1-0,True,False,False,False
21295,3426,3632,1/2-1/2,True,False,True,False
21297,3427,3452,0-1,True,False,True,False
21298,3452,3427,0-1,False,False,True,False
21299,3326,3501,1-0,True,True,False,False
21300,3501,3326,1/2-1/2,True,False,False,False
21301,3014,3044,1/2-1/2,True,False,False,False
21302,3044,3014,1-0,False,False,False,False
21303,3224,3280,1/2-1/2,True,False,True,False
21304,3280,3224,1-0,True,False,False,False
21305,3490,3451,1/2-1/2,False,False,False,False
21306,3451,3490,1-0,True,False,False,False
21307,3207,3280,1/2-1/2,False,False,False,False
21308,3280,3207,1-0,False,False,False,False
21309,3280,3452,1/2-1/2,True,False,True,False
21310,3452,3280,1-0,False,False,False,False
21311,3538,3584,1/2-1/2,True,False,True,False
21312,3584,3538,1/2-1/2,True,False,True,False
21313,3504,3561,1/2-1/2,True,False,True,False
21314,3561,3504,1-0,True,False,True,False
21315,3600,3584,1-0,True,False,False,False
21316,3584,3600,1/2-1/2,False,False,False,False
21317,3418,3452,1/2-1/2,False,False,False,False
21319,3401,3501,1/2-1/2,False,False,True,False
21318,3452,3418,1/2-1/2,True,False,True,False
21320,3501,3401,1/2-1/2,False,False,False,False
21321,3298,3280,1-0,False,False,True,False
21322,3280,3298,1/2-1/2,True,False,False,False
21323,3310,3501,1/2-1/2,False,False,False,False
21324,3501,3310,1-0,True,False,False,False
21325,3290,3501,1/2-1/2,False,False,True,False
21326,3501,3290,1-0,True,False,False,False
21327,3245,3044,1/2-1/2,False,False,False,False
21328,3038,3242,1/2-1/2,True,False,True,False
21329,3632,3585,1/2-1/2,True,False,False,False
21330,3585,3632,1/2-1/2,False,False,False,False
21331,3211,3274,1/2-1/2,False,False,False,False
21332,3274,3211,0-1,False,False,True,False
21333,3591,3585,1/2-1/2,False,False,True,False
21334,3585,3591,1-0,True,False,True,False
21335,3472,3449,1/2-1/2,True,False,False,False
21336,3449,3472,1/2-1/2,False,False,False,False
21337,2976,3038,1/2-1/2,True,False,True,False
21338,3038,2976,1-0,False,False,False,False
21339,3221,3274,0-1,False,False,False,False
21340,3274,3221,1-0,True,False,False,False
21341,3277,3274,0-1,True,False,True,False
21342,3274,3277,1-0,True,False,True,False
21343,3284,3499,1/2-1/2,False,False,False,False
21344,3499,3284,1/2-1/2,False,False,False,False
21345,3275,3274,0-1,False,False,True,False
21346,3274,3275,0-1,True,False,False,False
21347,3241,3274,1-0,True,False,True,False
21348,3274,3241,1-0,True,False,True,False
21349,3222,3274,0-1,False,False,True,False
21350,3274,3222,1-0,False,False,False,False
21352,3274,3232,1-0,False,False,False,False
21351,3232,3274,1/2-1/2,True,False,False,False
21353,3536,3562,1/2-1/2,True,False,True,False
21354,3562,3536,1/2-1/2,False,False,False,False
21355,3222,3038,1/2-1/2,False,False,True,False
21356,3038,3222,0-1,True,False,True,False
21357,3506,3521,1/2-1/2,True,False,True,False
21358,3521,3506,1-0,True,True,True,False
21359,3604,3562,1/2-1/2,True,False,True,False
21360,3562,3604,1/2-1/2,True,False,False,False
21361,3419,3499,1-0,False,False,False,False
21362,3499,3419,1/2-1/2,True,False,True,False
21363,3390,3499,1-0,True,True,True,False
21364,3499,3390,1/2-1/2,False,False,True,False
21366,3450,3352,1/2-1/2,True,False,False,False
21365,3352,3450,1/2-1/2,True,False,True,False
21367,3477,3449,1/2-1/2,True,False,True,False
21368,3449,3477,1/2-1/2,False,False,True,False
21369,3536,3521,1/2-1/2,False,False,False,False
21370,3521,3536,1/2-1/2,False,False,True,False
21371,3059,3038,1/2-1/2,False,False,False,False
21372,3038,3059,1/2-1/2,True,True,False,False
21373,3211,3038,1-0,False,False,False,False
21374,3038,3211,1/2-1/2,True,False,True,True
21375,3424,3499,1/2-1/2,False,False,False,False
21376,3499,3424,1/2-1/2,False,False,False,False
21377,3490,3450,1-0,False,False,False,False
21379,3205,3038,1/2-1/2,True,False,False,False
21378,3450,3490,1-0,True,False,True,False
21380,3038,3205,1-0,True,False,False,False
21381,3389,3274,1/2-1/2,True,False,True,False
21382,3274,3389,1-0,True,False,True,False
21383,3011,3274,1/2-1/2,False,False,False,False
21384,3274,3011,1-0,True,True,False,False
21385,3295,3499,1/2-1/2,True,False,False,False
21386,3499,3295,1-0,True,False,True,False
21387,3308,3274,1/2-1/2,True,False,False,False
21388,3274,3308,1/2-1/2,True,False,True,False
21389,3289,3274,1-0,True,False,True,False
21390,3274,3289,1/2-1/2,False,False,False,False
21391,3242,3274,1/2-1/2,True,False,False,False
21392,3274,3242,1-0,False,False,False,False
21393,3632,3562,1-0,True,False,False,False
21394,3562,3632,1/2-1/2,False,False,False,False
21395,3591,3562,1/2-1/2,True,False,False,False
21396,3562,3591,1/2-1/2,False,False,False,False
21397,3472,3450,1/2-1/2,False,False,False,False
21398,3450,3472,1/2-1/2,False,False,False,False
21400,3274,3059,1-0,True,False,False,False
21399,3059,3274,0-1,False,False,False,False
21401,3221,3038,1/2-1/2,False,False,False,False
21402,3038,3221,1-0,True,False,True,False
21403,3495,3521,1/2-1/2,True,False,False,False
21404,3521,3495,1-0,False,False,False,False
21405,3536,3449,1/2-1/2,True,False,False,False
21406,3449,3536,1/2-1/2,True,False,False,False
21407,3277,3038,1/2-1/2,True,False,False,False
21408,3038,3277,0-1,False,False,True,False
21409,3284,3274,1/2-1/2,True,False,False,False
21410,3274,3284,1-0,False,False,True,False
21411,3355,3450,1/2-1/2,True,False,True,False
21412,3450,3355,1-0,False,False,False,False
21413,3336,3499,1/2-1/2,False,False,True,False
21414,3499,3336,1/2-1/2,False,False,False,False
21415,3348,3450,1/2-1/2,True,False,False,False
21416,3450,3348,1-0,False,False,False,False
21417,3366,3450,1/2-1/2,False,False,False,False
21418,3450,3366,1-0,True,False,False,False
21419,3229,3499,1/2-1/2,True,False,True,False
21420,3499,3229,1-0,True,False,False,False
21421,3275,3038,1/2-1/2,False,False,False,False
21422,3038,3275,0-1,True,False,False,False
21423,3241,3038,1-0,False,False,False,False
21424,3038,3241,1-0,True,False,True,False
21425,3222,3038,1/2-1/2,False,False,True,False
21426,3038,3222,1/2-1/2,True,False,False,False
21427,3232,3038,1-0,True,False,True,False
21428,3038,3232,1/2-1/2,True,False,True,False
21429,2976,3274,1/2-1/2,True,False,True,False
21430,3274,2976,1-0,True,False,True,False
21431,3479,3449,1/2-1/2,True,False,False,False
21432,3449,3479,1-0,True,False,False,False
21433,3585,3626,0-1,True,False,True,False
21434,3598,3585,1-0,False,False,False,False
21435,3626,3598,1-0,True,False,False,False
21436,3626,3585,1/2-1/2,True,True,True,False
21437,3585,3598,1/2-1/2,False,False,False,False
21438,3598,3626,1-0,True,False,True,False
21439,3585,3626,1/2-1/2,True,False,False,False
21440,3598,3585,1-0,True,False,True,False
21441,3626,3598,1/2-1/2,True,False,False,False
21442,3626,3585,1/2-1/2,True,False,True,False
21443,3585,3598,1-0,False,False,False,False
21444,3598,3626,1/2-1/2,False,False,False,False
21445,3598,3626,1-0,False,False,False,False
21447,3598,3626,1-0,True,False,True,False
21446,3626,3598,1/2-1/2,False,False,False,False
21448,3598,3626,1-0,False,False,False,False
21450,3598,3626,1-0,True,False,True,False
21449,3626,3598,1/2-1/2,False,False,False,False
21452,3598,3626,1-0,False,False,True,False
21451,3626,3598,1/2-1/2,True,False,False,False
21453,3626,3598,1/2-1/2,False,False,False,False
21454,3598,3626,1-0,True,False,True,False
21456,3593,3593,1-0,False,False,False,False
21457,2187,2193,1-0,False,False,True,False
21455,3626,3598,1/2-1/2,False,False,False,False
21458,2410,2187,1-0,False,False,False,False
21459,2980,2815,0-1,True,False,True,False
21460,2193,2410,0-1,True,False,False,False
21461,2193,2187,1/2-1/2,True,False,True,False
21462,2187,2410,0-1,True,False,False,False
21463,2815,2980,1-0,True,False,False,False
21464,2410,2193,1-0,True,False,True,False
21465,2187,2193,1-0,True,False,True,True
21466,2410,2187,1-0,False,False,False,False
21467,2980,2815,0-1,True,False,True,False
21468,2193,2410,0-1,True,False,True,False
21469,2193,2187,0-1,False,False,False,False
21470,2187,2410,0-1,True,False,True,False
21471,2815,2980,1/2-1/2,True,False,True,False
21472,2410,2193,1-0,True,False,False,False
21473,2187,2193,0-1,False,False,True,False
21474,2410,2187,1-0,True,False,False,False
21475,2980,2815,0-1,False,False,True,False
21476,2193,2410,0-1,True,False,True,False
21477,2193,2187,0-1,False,False,True,False
21478,2187,2410,0-1,False,False,True,True
21479,2815,2980,1/2-1/2,True,False,True,False
21480,2410,2193,0-1,True,False,False,False
21481,2187,2193,1-0,False,False,False,False
21482,2410,2187,1-0,True,False,False,False
21483,2980,2815,0-1,False,False,False,False
21484,2193,2410,0-1,True,False,True,False
21486,2187,2410,0-1,False,False,False,False
21485,2193,2187,0-1,True,True,True,True
21487,2815,2980,1-0,True,False,True,False
21488,2410,2193,1-0,True,False,False,False
