Id,WhiteElo,BlackElo,Result,ConsideredMovesWhite,BestPieceMovesCountWhite,ConsideredMovesBlack,BestPieceMovesCountBlack
66851,1480,1592,0-1,10,1,10,2
66856,1573,1602,0-1,8,3,5,2
66852,1302,1299,1-0,8,2,8,2
66849,1756,1748,1-0,6,2,10,3
66857,1822,1842,1-0,10,2,7,2
66854,1084,1092,0-1,10,0,7,1
66855,1877,1917,0-1,10,3,8,3
66858,1995,2018,0-1,5,1,7,3
66861,2105,1889,0-1,9,2,9,2
66859,1987,1929,0-1,9,2,7,1
66863,1610,1621,1-0,10,3,4,2
66862,1403,1471,0-1,7,2,8,3
66865,1780,1784,1-0,8,1,10,3
66864,1637,1626,0-1,6,2,10,3
66866,1563,1613,1-0,8,2,7,2
66860,973,875,1-0,10,2,9,1
66867,1096,1071,1-0,10,2,6,3
66868,1213,1229,1-0,6,1,7,4
66869,1431,1394,1-0,7,2,10,1
66875,878,865,1-0,3,1,5,2
66871,1708,1699,0-1,10,3,10,2
66872,1917,1915,0-1,5,3,8,2
66876,1672,1635,1-0,6,2,6,3
66880,1576,1542,0-1,10,1,5,2
66874,1299,1339,1-0,10,1,10,2
66870,1116,1140,0-1,10,2,8,2
66882,1658,1680,0-1,7,2,4,2
66881,1564,1578,1-0,7,1,9,1
66873,1893,1894,1-0,9,0,8,2
66878,1826,1856,0-1,10,0,8,1
66877,1210,1177,0-1,10,2,8,2
66885,1145,1146,0-1,5,2,10,2
66884,2228,2136,1-0,10,2,10,2
66886,1826,1874,0-1,10,1,8,3
66879,1116,1097,1-0,10,2,10,2
66883,1044,1056,1/2-1/2,9,0,8,2
66890,1246,1295,1-0,10,3,5,3
66892,2022,1995,0-1,9,3,7,3
66889,1139,1179,0-1,7,4,9,2
66891,1243,1301,0-1,8,3,6,2
66887,1730,1727,1-0,10,2,8,3
66888,1561,1563,0-1,10,3,9,3
66896,1830,1857,0-1,5,3,10,3
66899,1514,1525,0-1,7,3,9,3
66900,1361,1412,1-0,7,2,5,0
66895,1605,1618,1-0,10,2,10,1
66897,1288,1227,0-1,6,2,7,2
66901,1762,1771,0-1,10,2,10,3
66898,1555,1572,0-1,7,1,10,1
66893,1084,899,1-0,10,0,10,0
66903,2010,2009,0-1,7,3,5,2
66904,1761,1769,1-0,9,1,8,2
66894,1716,1658,0-1,10,2,7,2
66906,1430,1403,1-0,9,3,10,2
66908,1790,1735,1-0,10,1,6,1
66905,1912,1899,1/2-1/2,10,1,10,1
66914,1679,1889,1-0,1,0,0,0
66902,1052,1141,0-1,10,2,10,0
66910,1546,1578,0-1,10,0,9,3
66911,1903,2092,0-1,10,2,10,2
66918,1853,1907,1/2-1/2,6,3,6,3
66912,1607,1589,1-0,10,3,10,2
66917,1882,1950,0-1,5,2,7,1
66909,2026,2163,1-0,7,1,9,2
66907,1425,1353,1-0,10,2,8,1
66915,1338,1351,1-0,8,1,9,2
66916,2060,2149,0-1,8,3,8,2
66913,1377,1412,0-1,10,2,9,2
66925,1394,1498,1-0,3,1,5,2
66923,2014,2015,0-1,8,2,3,1
66921,1295,1289,0-1,7,1,10,1
66922,1500,1769,1-0,9,2,10,2
66924,1385,1402,0-1,9,2,6,3
66919,1582,1600,0-1,10,3,6,2
66926,1612,1621,1-0,10,2,10,3
66933,1225,1233,0-1,6,2,7,2
66920,1342,1346,1-0,10,1,10,2
66932,1434,1461,1-0,7,2,4,2
66929,1009,1004,1/2-1/2,9,1,5,3
66935,1837,1832,0-1,9,3,8,2
66936,1277,1270,1-0,6,2,6,1
66927,1953,1951,1-0,10,2,9,1
66930,1060,1136,0-1,10,1,5,1
66931,1896,1813,1/2-1/2,9,2,10,3
66942,1298,1306,0-1,8,4,4,3
66939,1278,1322,1-0,9,2,8,1
66934,1951,1948,1-0,7,2,10,1
66928,1350,1440,0-1,10,2,10,1
66937,1627,1660,0-1,10,0,6,2
66946,1577,1487,1-0,5,1,5,2
66945,1654,1646,0-1,6,1,5,0
66943,1464,1393,1-0,7,1,8,3
66941,1741,2006,0-1,10,4,9,2
66940,1681,1678,0-1,10,1,10,0
66947,1656,1667,0-1,8,2,7,2
66949,899,809,0-1,7,3,7,2
66944,1075,928,0-1,9,1,5,1
66950,1706,1635,0-1,7,3,8,4
66955,1301,1230,1/2-1/2,4,1,4,3
66948,1416,1433,0-1,9,3,10,1
66954,2101,2124,1-0,8,2,5,1
66938,1144,1231,1-0,8,1,8,1
66952,1739,1799,1-0,6,1,8,3
66957,1136,1096,0-1,4,2,8,3
66951,1598,1521,1-0,10,2,9,2
66959,1500,1514,0-1,4,2,10,1
66960,2086,2107,1-0,9,2,7,3
66953,1441,1450,1-0,10,1,7,3
66961,1914,1856,1-0,10,1,9,1
66964,1749,1755,0-1,10,2,6,4
66956,1530,1448,1-0,10,0,10,4
66962,625,693,0-1,5,2,9,1
66958,873,835,1-0,10,1,10,2
66965,2136,2056,1-0,3,1,8,2
66963,1751,1760,0-1,10,1,10,0
66971,1733,1760,1-0,7,2,8,2
66970,2084,1958,1/2-1/2,8,0,9,2
66966,1305,1397,0-1,9,2,10,3
66969,1593,1559,1-0,6,0,8,1
66967,1656,1647,1-0,8,4,7,1
66974,1504,1500,0-1,6,1,10,1
66968,1031,1026,1-0,7,1,9,2
66978,1709,1708,1-0,8,0,6,2
66973,1803,1783,1-0,8,2,10,2
66976,1340,1347,0-1,10,1,6,3
66972,1356,1339,1-0,10,4,10,2
66984,1509,1519,1-0,4,1,5,3
66977,1360,1336,1-0,8,2,7,2
66975,1567,1567,0-1,9,1,10,2
66981,1489,1469,0-1,8,1,5,1
66979,2004,1937,1-0,10,2,10,2
66988,2057,2200,1-0,6,1,7,2
66980,1697,1669,1-0,9,2,7,0
66983,1908,1874,0-1,5,2,7,1
66986,1798,1813,1-0,8,2,8,0
66987,2232,2104,1-0,8,2,7,3
66982,1740,1777,0-1,10,2,10,3
66989,1080,1114,1-0,5,3,8,1
66990,1754,1724,1-0,10,1,8,2
66985,1623,1629,1/2-1/2,9,1,10,0
66994,1540,1551,1-0,10,3,4,1
66997,2163,2158,1-0,6,4,9,2
66995,1224,1140,1-0,10,3,6,3
66992,1799,1792,0-1,5,2,10,1
66991,1370,1366,1/2-1/2,3,0,10,0
66993,1269,1323,1-0,9,2,10,1
67000,1688,1682,0-1,9,3,10,3
67002,1344,1340,1-0,6,3,6,1
67001,1511,1514,1-0,9,3,10,1
66999,939,888,1-0,10,2,7,1
67004,1635,1660,1-0,10,2,8,3
66996,1111,1158,1/2-1/2,10,1,10,0
67005,1814,1836,1-0,9,1,8,2
66998,1298,1283,0-1,9,4,10,2
67008,2015,2044,1-0,5,1,7,0
67010,1510,1544,0-1,6,3,8,4
67006,1408,1404,1-0,10,2,10,3
67003,1080,1129,0-1,8,2,7,0
67011,929,934,1-0,5,0,6,1
67007,1467,1410,0-1,10,1,8,3
67015,1516,1528,1-0,7,2,7,4
67014,2143,2119,1-0,10,2,6,2
67012,1520,1504,0-1,10,2,10,2
67018,968,987,1-0,7,1,8,2
67017,1630,1562,0-1,9,3,6,3
67020,1664,1662,0-1,6,1,8,2
67013,1665,1638,1-0,9,3,10,2
67009,1878,1880,1-0,10,3,10,1
67019,1866,1909,0-1,9,2,10,2
67023,1892,1886,1-0,5,1,8,3
67024,1318,1190,0-1,7,2,8,2
67022,1741,1770,0-1,10,1,10,2
67029,1504,1505,0-1,6,3,6,2
67028,1748,1747,1-0,8,1,7,3
67016,1832,1798,1-0,10,1,9,4
67026,1754,1739,0-1,6,1,6,1
67030,1484,1476,1-0,4,2,7,2
67021,1659,1567,0-1,9,2,9,3
67025,1851,1832,0-1,5,1,10,2
67032,1394,1395,1-0,6,3,6,2
67033,1599,1630,0-1,9,2,5,3
67035,1484,1438,1-0,6,1,9,3
67040,1620,1565,0-1,4,1,3,0
67037,2059,2078,0-1,6,1,7,2
67034,1048,1045,1-0,9,1,9,1
67027,1903,1986,1-0,10,2,8,2
67031,1322,1230,1-0,10,2,6,2
67041,1745,1757,0-1,7,2,9,2
67036,952,984,0-1,10,0,5,1
67042,1191,1245,1-0,7,3,5,1
67038,1369,1353,1/2-1/2,10,3,10,1
67039,983,865,0-1,9,1,10,1
67045,1576,1575,1-0,8,2,4,2
67047,1867,1843,1-0,7,2,5,1
67050,1500,1258,1-0,4,0,4,3
67044,1086,1103,1/2-1/2,10,1,10,2
67051,1510,1478,1-0,5,2,6,2
67043,1990,1962,1-0,10,2,9,2
67046,1766,1736,0-1,10,3,7,3
67057,2278,2262,1-0,6,2,4,3
67049,812,822,0-1,7,3,8,2
67054,1612,1680,0-1,9,2,8,2
67048,2097,2026,0-1,10,2,10,3
67055,1847,1853,0-1,6,1,7,1
67056,2177,2215,0-1,9,3,8,3
67052,1804,1817,1-0,5,1,9,2
67061,1565,1580,0-1,4,1,4,2
67059,1203,1105,1/2-1/2,4,3,9,3
67058,2155,2013,0-1,7,1,6,1
67067,1385,1099,1-0,3,2,4,2
67053,1685,1687,0-1,8,2,9,0
67069,1981,1985,0-1,7,2,6,3
67063,1512,1507,1-0,9,3,8,2
67062,1490,1460,1-0,9,2,10,1
67064,1598,1542,0-1,9,3,9,2
67060,2005,2000,1-0,10,3,10,1
67065,1194,1120,1-0,8,3,10,0
67066,1384,1420,0-1,5,3,10,2
67074,1914,2044,0-1,10,2,5,3
67070,1636,1689,1-0,9,0,8,0
67068,1413,1356,0-1,10,3,10,2
67072,1835,1831,0-1,10,2,9,3
67071,1301,1190,0-1,7,3,10,3
67073,1927,1931,1-0,9,2,7,3
67080,1613,1650,1-0,7,2,5,3
67082,1255,1244,0-1,8,4,6,3
67076,1855,1850,1/2-1/2,7,1,10,2
67078,1923,1931,0-1,10,0,6,2
67081,2114,2120,0-1,10,3,7,3
67079,1389,1376,0-1,9,3,10,2
67088,1376,1381,0-1,6,2,6,3
67077,1460,1343,1-0,8,1,10,2
67083,1274,1263,1-0,10,3,4,2
67075,1617,1611,0-1,9,1,10,1
67085,1433,1381,0-1,5,2,9,1
67087,2128,2120,1-0,9,2,5,1
67084,1299,1332,0-1,10,2,7,3
67086,1905,1913,0-1,10,2,10,1
67090,1066,1054,1-0,10,2,10,2
67089,1944,1912,1-0,10,2,7,2
67095,2059,1950,1-0,8,2,10,1
67093,1321,1301,0-1,4,2,10,1
67092,715,706,0-1,10,3,9,2
67101,1573,1504,1-0,8,3,7,3
67096,1858,1831,1-0,9,2,10,1
67094,1482,1489,0-1,10,1,10,3
67091,1901,1747,1-0,10,2,9,1
67097,1358,1354,0-1,8,1,9,1
67100,1503,1485,1/2-1/2,8,2,6,2
67098,1381,1346,1-0,10,3,5,2
67105,1500,1528,1/2-1/2,10,3,7,4
67104,1584,1453,1-0,5,0,10,2
67103,1972,1987,1-0,9,2,7,2
67108,1806,1793,1-0,6,3,5,2
67106,1578,1585,0-1,6,2,10,1
67102,1258,1183,0-1,7,3,9,1
67099,1242,1227,1-0,10,1,8,1
67107,1376,1396,0-1,10,2,4,2
67115,1263,1246,0-1,6,0,5,0
67109,2038,2020,1-0,7,1,7,2
67113,1665,1459,1-0,6,2,10,2
67116,1519,1547,0-1,7,1,6,3
67114,1501,1525,0-1,7,3,9,0
67112,1523,1552,1-0,7,2,8,2
67111,1573,1488,0-1,9,1,10,1
67117,1449,1408,0-1,10,3,10,3
67110,1394,1410,0-1,10,2,5,1
67120,1655,1677,1-0,10,2,9,3
67121,1439,1427,1-0,9,2,5,4
67123,1047,1066,1/2-1/2,5,0,8,1
67118,1621,1407,1-0,8,2,10,3
67124,1681,1669,1-0,10,1,6,2
67125,1483,1618,0-1,8,1,4,2
67122,873,808,1-0,10,2,9,1
67119,1295,1216,1-0,10,1,9,0
67129,1702,1667,0-1,10,1,7,1
67127,1644,1657,1-0,10,3,8,0
67128,1203,1215,0-1,9,1,8,0
67131,1774,1769,0-1,10,3,9,1
67132,1640,1600,1-0,10,1,7,3
67126,1819,1897,1-0,8,1,8,1
67134,1619,1613,0-1,8,2,10,3
67130,1587,1600,1-0,10,2,10,2
67135,1940,2058,1/2-1/2,5,1,8,1
67133,1513,1419,0-1,9,1,9,1
67136,1189,1202,1-0,7,2,8,4
67138,1559,1559,0-1,8,2,7,2
67140,1565,1602,1-0,7,3,10,2
67137,1770,1744,0-1,6,3,10,2
67141,1111,1098,1-0,6,1,7,0
67139,1609,1567,1-0,10,0,10,1
67146,1938,1690,1-0,5,1,6,3
67142,1540,1535,1-0,10,2,5,2
67143,1561,1574,0-1,10,1,7,2
67148,993,840,1-0,7,1,7,1
67147,1756,1757,0-1,7,1,10,3
67145,1401,1422,1-0,10,3,6,2
67152,1846,1855,0-1,8,1,8,4
67156,1794,1941,0-1,7,3,10,3
67155,1541,1581,1-0,10,2,9,2
67149,1978,1916,0-1,10,1,9,3
67150,1531,1526,1/2-1/2,7,2,10,2
67151,1591,1677,1-0,10,1,8,4
67144,1804,1683,1-0,9,2,8,2
67153,1942,1877,1-0,7,3,8,2
67158,1778,1847,0-1,10,3,7,3
67160,1624,1552,0-1,6,1,5,3
67165,1969,1898,1-0,7,4,9,1
67166,1635,1633,0-1,7,1,6,2
67161,1763,1768,0-1,9,1,7,1
67157,1932,1929,1-0,6,3,9,2
67164,1768,1804,1-0,10,1,6,2
67163,1686,1674,0-1,7,2,9,3
67162,1862,1855,1-0,7,2,10,1
67159,1847,1759,0-1,9,2,10,2
67170,1489,1458,1-0,10,2,5,3
67168,1645,1657,1-0,8,2,7,1
67169,1380,1412,1-0,9,2,8,2
67171,2013,2023,1-0,7,3,7,1
67154,972,917,1-0,10,2,10,2
67173,1720,1710,1-0,10,2,6,3
67177,1716,1721,0-1,6,3,9,2
67176,1415,1443,1-0,5,1,9,1
67172,1685,1684,1-0,5,2,10,1
67167,1525,1454,0-1,10,0,8,3
67179,1845,1849,0-1,6,3,7,2
67174,804,741,1-0,9,4,4,3
67175,2159,2066,0-1,8,2,6,1
67180,2009,1952,0-1,6,1,8,1
67181,1150,1159,1-0,7,3,6,3
67188,1433,1428,1-0,8,1,5,2
67183,983,1018,0-1,5,3,10,0
67186,1410,1368,1-0,10,3,8,2
67178,1083,1256,1-0,10,0,5,2
67191,1938,2151,1-0,6,3,8,2
67187,1725,1749,0-1,8,1,5,0
67184,1160,1080,0-1,7,0,9,1
67182,1545,1577,0-1,10,0,10,1
67194,1950,2074,0-1,5,3,8,3
67189,1670,1677,1-0,9,1,5,2
67185,915,1052,1-0,10,2,9,0
67193,1784,1796,0-1,10,1,9,3
67196,1520,1549,1-0,9,3,5,2
67198,1708,1678,1-0,5,2,6,3
67190,1865,1901,0-1,5,3,10,1
67200,2033,2071,0-1,4,2,5,3
67195,1146,944,1-0,9,2,6,3
67192,1186,1251,1-0,10,2,7,2
67197,906,984,1-0,6,2,10,3
67203,1642,1641,0-1,10,2,7,2
67204,1643,1624,0-1,10,2,5,3
67209,2091,1982,1-0,8,2,6,1
67199,1812,1748,1-0,8,2,10,2
67207,1417,1445,0-1,4,2,8,4
67205,1368,1355,1-0,7,1,10,3
67201,2002,1908,1-0,10,2,10,3
67202,1851,1824,1-0,9,2,7,1
67206,1476,1669,0-1,10,0,10,2
67210,1304,1307,1-0,6,3,4,0
67217,1810,1852,0-1,9,2,4,1
67216,2138,2148,0-1,7,1,8,3
67208,1533,1543,1-0,9,2,7,1
67213,964,980,0-1,9,3,9,3
67220,1338,1321,1-0,7,2,4,3
67214,1777,1792,0-1,7,2,8,1
67215,757,798,0-1,10,2,5,3
67219,1863,1869,1-0,10,2,9,3
67218,1754,1771,1-0,8,2,8,1
67221,1536,1569,0-1,3,2,10,3
67211,1417,1408,0-1,9,2,10,3
67222,1052,1014,1-0,6,2,6,1
67226,1377,1402,0-1,5,2,6,1
67230,1575,1598,1/2-1/2,8,3,7,3
67212,775,806,1-0,8,2,7,1
67225,2089,2166,0-1,5,1,8,3
67227,1820,1772,1-0,10,1,7,3
67229,1520,1527,0-1,10,2,6,2
67233,2009,1963,1-0,8,4,7,4
67228,1763,1770,1-0,9,3,10,1
67231,1899,1928,0-1,8,2,8,1
67237,2280,2216,0-1,8,3,7,2
67224,1961,2020,1-0,10,1,10,1
67240,1633,1636,1-0,6,2,4,2
67223,1500,1744,0-1,9,1,10,0
67242,1740,1740,1-0,6,2,4,1
67238,2046,2038,1/2-1/2,8,1,8,1
67232,1426,1390,0-1,9,2,10,1
67235,2133,2175,0-1,9,3,10,1
67236,1298,1254,1-0,10,1,10,3
67234,1583,1615,0-1,5,3,10,3
67239,1929,1773,1-0,10,2,10,3
67243,2185,2194,1-0,7,0,7,1
67241,1997,1977,1-0,10,1,10,1
67244,1666,1778,0-1,6,2,10,3
67245,1489,1451,1-0,8,2,8,2
67246,989,1097,1-0,9,2,9,3
67251,1290,1242,0-1,6,2,7,3
67250,919,996,0-1,8,2,7,3
67253,1714,1694,1-0,4,2,10,2
67249,1588,1561,0-1,6,2,9,2
67248,1568,1541,0-1,8,2,9,1
67252,1745,1723,0-1,6,1,10,2
67255,1890,1812,0-1,7,3,8,4
67247,1370,1570,1-0,8,3,10,2
67254,1726,1722,1-0,8,1,10,2
67260,2155,2031,0-1,9,2,7,3
67262,1605,1612,1-0,6,0,9,3
67263,1076,970,0-1,8,1,7,2
67256,1844,1799,0-1,7,3,9,3
67265,1239,1257,0-1,4,2,4,3
67258,2050,2194,1-0,8,1,9,2
67257,1927,1859,1-0,10,2,10,2
67269,1500,1500,1/2-1/2,7,3,5,2
67259,1211,1083,1-0,10,2,9,3
67268,861,1020,0-1,4,2,9,2
67270,2062,2035,1-0,10,1,7,1
67261,1192,1173,1-0,10,1,10,2
67264,1940,2056,1-0,6,2,10,3
67273,2091,1885,0-1,10,2,10,1
67271,1903,1935,0-1,5,1,7,1
67272,1895,1910,1-0,10,2,10,2
67278,1881,1881,1-0,5,2,8,0
67275,1441,1437,1-0,8,1,10,2
67267,1867,1825,1-0,9,3,10,2
67279,2008,2016,1-0,7,1,7,2
67266,1042,958,1-0,10,1,10,1
67281,935,1067,0-1,9,1,5,3
67277,1581,1582,0-1,9,1,6,1
67286,1136,1133,1-0,7,2,6,2
67274,1748,1861,0-1,8,2,10,2
67284,1892,1901,1-0,10,3,4,2
67276,1890,1795,1-0,10,2,9,2
67283,1450,1432,0-1,7,3,10,2
67288,1848,1871,1-0,6,1,6,1
67280,1382,1415,1-0,9,3,10,0
67287,1554,1621,1-0,7,4,6,1
67282,1129,1115,1-0,9,2,9,0
67295,999,966,0-1,5,1,10,2
67293,1351,1251,1-0,10,1,7,2
67292,1562,1601,0-1,8,3,10,1
67294,1871,1833,0-1,9,2,9,2
67289,1824,1797,0-1,9,1,10,3
67285,1544,1592,0-1,10,3,8,1
67290,1811,1722,1-0,10,1,10,2
67291,2113,2223,1-0,7,2,10,2
67296,1906,1902,0-1,10,0,9,3
67302,1853,1830,1-0,8,2,8,2
67298,1913,1941,1-0,8,3,10,2
67305,1199,1184,0-1,3,2,4,2
67297,1723,1735,1-0,7,3,9,1
67299,1774,1881,0-1,10,1,10,2
67307,1994,2007,1-0,10,1,10,4
67303,898,899,1-0,9,2,7,2
67301,1441,1438,0-1,6,1,8,0
67309,1907,1882,1-0,10,2,6,2
67300,2120,2122,0-1,10,0,10,0
67304,1466,1454,1-0,8,2,9,1
67314,1904,1927,1-0,6,3,8,3
67308,1316,1193,1-0,8,2,10,1
67312,1214,1179,0-1,5,3,4,2
67306,1457,1381,1-0,9,1,10,2
67319,943,934,1-0,5,2,5,2
67310,1720,1733,0-1,8,2,6,3
67321,1662,1693,1-0,4,2,4,1
67320,1267,1094,1-0,6,4,7,3
67311,1551,1551,0-1,8,2,10,4
67315,1656,1613,0-1,10,3,7,2
67317,1790,1816,0-1,7,2,7,2
67313,1336,1397,0-1,10,2,7,1
67316,1622,1695,0-1,5,3,8,1
67323,1883,1883,1-0,10,2,8,2
67325,1454,1474,1-0,6,4,9,2
67328,922,905,1-0,6,1,5,1
67322,1750,1911,0-1,7,2,7,2
67326,1098,1025,0-1,10,3,7,4
67329,2026,1995,0-1,9,3,5,3
67324,1380,1339,0-1,7,2,8,2
67318,1259,1293,0-1,10,0,9,1
67335,1871,1862,1-0,6,3,5,3
67332,1500,1741,1-0,5,0,7,0
67327,2139,2155,0-1,10,2,9,2
67333,1997,2010,0-1,9,3,10,2
67331,1222,1228,1-0,10,2,9,1
67337,1132,1106,1-0,8,2,10,2
67340,1685,1698,1-0,10,3,7,2
67334,1459,1530,0-1,7,2,9,1
67330,2144,2071,1-0,10,1,10,3
67336,1229,1239,1-0,10,1,9,3
67338,1683,1614,0-1,10,2,9,2
67339,948,999,0-1,6,1,10,1
67341,1634,1654,0-1,4,1,10,2
67342,1135,1155,1-0,8,2,10,1
67347,1003,1010,1-0,7,0,6,1
67346,1253,1147,0-1,5,2,9,3
67344,1619,1531,1-0,9,3,7,3
67343,1309,1300,0-1,8,0,10,2
67348,1405,1422,0-1,7,0,10,3
67350,1519,1702,1-0,10,3,4,2
67351,1381,1381,1-0,6,2,10,2
67345,798,824,1-0,10,1,6,3
67349,1532,1639,0-1,6,2,9,2
67355,1167,1165,0-1,5,2,9,1
67356,1356,1353,1-0,9,2,10,2
67360,1362,1331,1-0,5,1,7,1
67352,1385,1498,1-0,10,3,10,3
67361,1484,1488,1-0,6,1,4,1
67359,1660,1717,0-1,8,3,9,3
67353,1053,1120,0-1,10,2,8,3
67357,1601,1655,1-0,10,2,10,3
67354,890,910,0-1,8,2,10,1
67366,1374,1290,0-1,3,2,6,2
67363,1821,1839,1-0,6,1,4,2
67368,1151,1205,1-0,8,3,7,3
67362,2028,1975,1/2-1/2,8,3,10,2
67369,1695,1711,0-1,8,2,6,2
67373,858,869,1-0,4,1,4,1
67365,1441,1457,0-1,7,2,7,2
67358,1528,1297,0-1,9,2,9,2
67364,1818,1804,0-1,7,2,7,3
67367,1456,1433,1-0,8,2,6,2
67376,1479,1465,1-0,9,2,4,2
67372,1628,1629,0-1,10,3,9,1
67378,1618,1648,1-0,10,2,7,2
67374,1341,1327,0-1,5,2,10,1
67379,1526,1526,1-0,4,2,9,2
67371,2046,1989,0-1,10,3,9,2
67380,2031,1989,1-0,5,2,6,3
67370,1508,1520,1-0,8,3,10,2
67382,1959,1856,1-0,8,1,5,1
67377,1665,1743,0-1,10,0,10,0
67381,1200,1027,1-0,10,2,9,0
67385,1479,1456,1-0,6,2,7,2
67390,1684,1769,0-1,7,3,7,2
67383,1706,1721,1-0,10,2,5,0
67389,1192,1290,0-1,6,3,6,3
67391,1337,1328,1-0,6,3,7,2
67375,1131,1137,1-0,9,3,10,1
67393,1100,1115,0-1,9,3,7,1
67386,1084,1087,0-1,10,0,7,2
67387,1280,1297,1-0,7,1,10,2
67394,1646,1599,0-1,4,2,8,2
67396,1724,1727,0-1,6,3,7,2
67388,854,1001,0-1,10,1,10,2
67392,1109,1198,0-1,10,2,5,2
67397,1395,1324,0-1,6,1,10,2
67384,1223,1265,1-0,10,1,9,1
67399,1686,1735,1-0,9,2,7,1
67395,1529,1489,1/2-1/2,9,1,10,1
67398,1104,1124,0-1,8,1,10,1
67403,1597,1619,1-0,10,1,8,2
67401,1035,1154,1-0,8,2,10,2
67400,1827,1809,1-0,10,1,10,2
67402,1725,1633,0-1,10,0,10,3
67409,1488,1578,0-1,7,3,8,3
67407,1678,1720,0-1,10,3,7,2
67404,1401,1437,0-1,10,2,5,1
67406,1704,1680,1-0,9,2,8,2
67405,2114,2072,1-0,10,2,10,2
67415,821,858,0-1,6,2,5,2
67412,1749,1734,0-1,4,2,5,2
67410,2123,2044,0-1,10,0,5,2
67413,956,802,1-0,4,3,7,3
67408,1659,1644,1-0,7,2,10,2
67411,1380,1387,0-1,10,1,10,2
67416,1196,1166,1-0,9,2,10,2
67414,1048,1034,1-0,6,2,7,2
67424,946,785,0-1,2,1,2,1
67421,1282,1273,1-0,8,3,4,2
67419,1674,1670,1-0,10,0,9,3
67417,1804,1806,0-1,8,1,10,2
67418,1406,1397,1-0,9,2,9,1
67425,2163,2051,1-0,10,2,5,2
67420,1392,1127,1-0,10,3,7,3
67430,1886,1895,0-1,6,3,6,2
67426,972,1031,0-1,10,1,9,2
67431,1868,1575,1-0,8,2,6,2
67422,1963,1964,1-0,5,3,10,0
67423,1516,1477,1-0,6,3,10,1
67427,1836,1797,1-0,10,0,10,1
67428,1656,1619,1-0,10,2,6,1
67437,1248,1397,0-1,9,3,10,2
67435,1771,1748,1-0,8,2,10,3
67429,1336,1334,1-0,10,0,10,0
67433,1301,1361,0-1,10,1,10,3
67438,1317,1275,0-1,10,1,5,2
67440,1387,1392,1-0,5,2,7,2
67434,1809,1812,1-0,7,2,10,1
67432,1204,1138,0-1,10,2,7,1
67436,2093,2033,1-0,10,3,6,3
67439,1171,1162,1-0,6,4,9,1
67441,1285,1298,1/2-1/2,4,1,8,2
67446,1890,1922,1-0,8,1,4,3
67443,1901,1908,1-0,10,1,8,3
67447,1935,1955,0-1,9,2,9,2
67444,1624,1619,0-1,6,2,10,3
67445,920,960,0-1,10,0,7,1
67449,1377,1397,0-1,10,2,10,1
67448,1247,1291,1-0,10,1,8,3
67442,1846,1887,0-1,10,2,10,2
67455,1376,1441,0-1,5,3,6,3
67450,2064,2113,0-1,10,1,9,1
67453,2245,2299,1-0,9,1,10,1
67452,1485,1471,0-1,8,2,5,3
67456,1448,1447,0-1,10,2,9,3
67457,1162,1098,0-1,7,2,9,2
67451,1516,1467,0-1,9,2,10,3
67458,1745,1686,0-1,5,2,9,2
67459,1368,1357,1-0,6,2,10,2
67466,2050,2029,1-0,10,2,9,2
67465,1796,1788,0-1,8,1,3,2
67463,2083,2047,0-1,9,2,10,2
67462,1849,1740,1-0,6,2,10,0
67464,1686,1760,1-0,10,1,5,1
67468,1245,1286,0-1,8,3,3,2
67454,1535,1333,0-1,8,3,10,0
67467,1360,1367,1-0,4,1,8,2
67461,1366,1345,0-1,10,1,6,1
67460,1124,1162,1-0,10,2,10,2
67470,1497,1469,0-1,7,1,6,3
67469,1678,1675,0-1,5,3,10,1
67472,1610,1584,1-0,8,3,7,2
67475,1464,1453,1-0,7,2,6,3
67480,1246,1254,1-0,5,2,4,2
67474,1807,1744,0-1,9,3,5,2
67471,1548,1540,0-1,4,1,10,2
67477,1442,1500,1-0,8,4,8,1
67473,1829,1848,1-0,7,1,10,1
67476,1500,1490,0-1,10,2,8,3
67479,1612,1619,0-1,10,1,8,0
67481,1031,1042,0-1,10,2,5,1
67478,1930,1914,1-0,9,3,10,1
67486,1717,1762,0-1,4,2,6,2
67484,1892,1898,0-1,8,2,7,4
67488,1175,1189,1-0,4,1,3,0
67487,1554,1515,1-0,10,2,10,3
67483,1430,1377,1-0,8,3,10,2
67485,1298,1171,1-0,10,3,8,1
67482,1832,1813,1-0,10,2,10,2
67490,1322,1324,1-0,8,3,5,1
67497,976,1236,0-1,4,2,6,3
67492,1430,1260,0-1,6,1,8,2
67491,920,876,1-0,10,1,4,2
67489,1702,1951,0-1,6,1,9,3
67495,1383,1397,0-1,4,2,7,2
67496,1574,1521,1-0,7,3,8,2
67494,1630,1890,0-1,10,0,10,1
67504,1500,1447,0-1,4,3,3,1
67500,2201,2125,0-1,10,2,6,2
67502,1620,1585,0-1,9,0,4,2
67493,1016,1067,0-1,10,2,10,2
67499,1543,1476,1-0,8,1,10,2
67498,1084,1072,1-0,6,1,8,2
67509,1647,1666,1-0,8,2,6,1
67510,1737,1751,0-1,9,3,8,2
67501,1361,1318,0-1,6,3,10,1
67508,1361,1332,1-0,10,1,6,2
67506,1182,1171,0-1,10,2,9,2
67503,1276,1372,0-1,7,0,9,1
67516,1365,1376,0-1,5,1,4,2
67507,1792,1762,0-1,10,2,10,2
67511,2080,1867,0-1,10,2,9,3
67512,1923,1870,0-1,6,1,8,2
