Id,WhiteElo,BlackElo,Result,ConsideredMovesWhite,BestPieceMovesCountWhite,ConsideredMovesBlack,BestPieceMovesCountBlack
20985,1621,1550,1-0,10,3,10,2
20988,1860,1849,0-1,9,2,8,3
20987,1603,1624,1-0,9,1,10,1
20986,1748,1712,1-0,5,0,9,3
20996,922,958,1-0,2,1,1,0
20994,1871,1891,0-1,5,1,9,3
20989,1765,1791,0-1,5,2,10,3
20993,1559,1838,0-1,4,1,10,1
20998,1518,1540,0-1,9,2,8,3
20999,1342,1303,1-0,7,1,5,1
21000,1404,1414,1/2-1/2,8,4,8,2
20992,1517,1778,1-0,9,2,9,2
20997,1059,999,0-1,8,1,10,2
20990,1337,1316,1-0,9,2,10,2
21003,2104,2113,0-1,10,3,10,1
21008,1283,1247,1-0,5,3,4,0
20995,1473,1441,0-1,8,1,10,1
21005,1629,1609,1/2-1/2,9,3,5,2
21007,1374,1387,0-1,7,4,5,2
21012,1498,1489,0-1,7,2,8,3
21002,2048,2154,1-0,10,3,6,2
21014,1871,1904,1-0,6,1,6,0
21006,2112,2095,0-1,8,2,8,4
21001,1516,1459,1-0,10,3,10,1
21013,1584,1448,1-0,3,1,5,1
21004,1245,1285,1-0,10,3,6,2
21011,1699,1689,0-1,6,2,9,2
21017,1751,1739,1-0,8,3,6,2
21018,1614,1670,0-1,10,1,5,2
21009,1736,1464,1-0,10,2,6,1
21020,1108,1135,0-1,6,2,5,2
21010,1213,1201,0-1,9,2,7,1
21025,1660,1681,1-0,9,3,7,2
21015,1556,1532,1-0,8,0,7,2
21022,1266,1276,1-0,5,1,10,2
21016,1184,1002,0-1,9,1,8,1
21023,1874,1871,1-0,10,2,4,1
21029,1040,969,1-0,6,1,4,1
21026,1454,1415,0-1,8,2,3,1
21024,1710,1731,1-0,7,4,10,3
21019,1420,1437,1-0,9,1,6,2
21021,1034,1028,0-1,5,1,9,2
21027,1759,1788,0-1,9,3,9,2
21028,955,1013,0-1,5,1,8,2
21030,1750,1702,0-1,10,1,7,2
21032,1525,1481,1-0,10,2,7,3
21034,1877,1874,0-1,6,3,6,2
21031,1013,1004,1-0,9,1,8,2
21038,1626,1627,1-0,10,2,8,2
21036,2039,2007,0-1,6,2,10,1
21041,2150,2021,0-1,6,3,9,3
21037,1564,1550,0-1,9,1,7,1
21033,1982,1938,1-0,9,3,10,2
21040,1666,1679,1-0,6,2,8,1
21035,1079,1104,0-1,10,1,9,2
21039,1589,1537,1-0,8,1,8,2
21043,2112,2155,0-1,4,0,10,1
21045,1352,1327,1-0,10,2,6,2
21050,1633,1628,1-0,4,2,4,2
21042,1826,1660,0-1,5,2,10,2
21048,1970,2013,0-1,10,0,10,1
21046,1273,1321,1-0,7,2,6,1
21044,1402,1479,0-1,5,2,10,1
21049,1989,1991,0-1,10,3,5,2
21047,1693,1690,1-0,10,0,7,3
21052,1812,1674,1-0,10,1,9,3
21055,985,1036,0-1,9,1,4,0
21051,1726,1432,1-0,10,2,9,2
21056,1748,1738,1-0,10,4,6,1
21057,1835,1748,1-0,7,3,8,1
21061,1838,1837,0-1,6,3,7,2
21053,941,915,0-1,6,2,9,2
21054,805,898,0-1,10,1,8,1
21060,1323,1229,0-1,7,0,10,0
21058,1143,1138,0-1,10,2,10,2
21064,1745,1735,1-0,6,1,10,0
21059,1376,1326,0-1,10,2,10,4
21062,1306,1279,1-0,10,2,6,2
21066,1848,1883,0-1,6,2,10,1
21070,1599,1510,1-0,5,1,6,2
21063,1738,1688,1-0,10,3,10,2
21065,769,769,1-0,9,2,10,2
21067,1666,1671,1-0,10,3,8,3
21068,1622,1505,0-1,9,2,10,2
21069,1973,1989,1-0,10,1,10,1
21075,1469,1412,0-1,10,2,8,2
21077,1480,1547,1-0,5,2,5,1
21076,2132,1977,0-1,5,2,7,0
21071,1873,1835,0-1,6,2,10,0
21072,1231,1299,0-1,10,1,10,2
21074,788,834,1-0,10,0,6,3
21078,1251,1222,0-1,8,4,8,2
21079,1868,1888,0-1,6,2,10,2
21083,1074,984,1-0,8,2,7,3
21080,1210,1232,0-1,8,1,6,2
21082,1306,1337,0-1,10,1,4,0
21073,1379,1318,0-1,7,2,10,0
21086,1679,1684,1-0,6,2,7,2
21085,1710,1640,1/2-1/2,8,1,8,2
21084,1667,1690,0-1,6,1,10,1
21081,1908,1941,1-0,7,3,10,2
21087,1680,1665,1-0,10,1,9,3
21093,1791,1753,1-0,10,3,9,2
21091,1241,1165,1-0,10,2,6,2
21088,1827,1876,1-0,6,2,9,3
21092,1224,1162,1-0,9,3,6,2
21097,1027,1063,0-1,6,3,8,4
21095,1470,1459,1-0,8,3,7,2
21094,2078,2128,0-1,10,2,8,2
21099,1508,1591,1-0,7,3,10,2
21089,900,916,1-0,10,3,4,2
21101,2133,2144,0-1,10,2,10,1
21090,1126,1184,1-0,10,3,10,1
21098,1179,1296,0-1,9,1,9,3
21104,2110,1997,0-1,6,1,10,2
21103,2101,2021,1-0,7,1,8,2
21102,1463,1458,1-0,9,3,10,3
21100,789,880,0-1,6,2,10,2
21105,1861,1859,1-0,7,0,8,1
21096,845,873,1-0,10,3,10,1
21107,1381,1390,1-0,5,3,7,3
21106,1638,1596,1-0,8,3,10,2
21111,2163,2155,0-1,10,3,8,2
21115,2192,2010,1-0,10,2,6,4
21108,1751,1561,1-0,10,1,9,3
21112,1201,1240,1-0,10,3,5,2
21109,1012,1030,1-0,10,2,4,1
21114,1909,2023,0-1,8,2,9,1
21117,1211,1218,1-0,7,3,9,0
21113,1012,884,1-0,10,3,9,2
21116,1624,1500,0-1,10,1,10,3
21110,730,651,1-0,8,3,7,2
21121,1119,1064,1-0,10,3,8,2
21119,1293,1281,1-0,10,3,8,2
21123,1898,1861,0-1,8,1,7,3
21125,1627,1653,0-1,6,3,6,3
21124,1845,1942,1-0,10,2,10,1
21120,1565,1480,0-1,10,2,10,1
21127,1551,1538,1-0,10,2,8,2
21126,1650,1743,1-0,6,1,10,2
21128,1498,1468,0-1,10,0,7,2
21122,1119,1142,0-1,8,2,5,1
21118,2118,2133,0-1,10,2,10,2
21133,1519,1528,0-1,10,3,8,2
21129,1606,1559,1-0,8,3,7,3
21136,2223,1985,1/2-1/2,5,1,8,1
21131,1971,1967,1-0,8,2,9,0
21134,1778,1745,1/2-1/2,10,1,6,2
21130,1119,1137,1-0,10,1,9,3
21140,1958,1931,1-0,10,2,4,1
21139,1907,1902,0-1,9,2,5,3
21142,2233,2218,1-0,6,3,7,2
21135,2025,1752,1-0,9,2,4,2
21132,923,883,0-1,5,2,10,0
21138,1532,1517,1-0,5,1,9,2
21143,1998,2008,0-1,6,2,10,3
21141,2107,2134,0-1,7,2,10,4
21145,1706,1729,1/2-1/2,6,4,6,2
21137,1480,1540,0-1,10,2,7,2
21147,2091,2001,1-0,7,3,8,2
21148,1300,1249,0-1,5,3,8,2
21144,1218,1208,1-0,6,3,8,2
21146,1137,1176,1-0,8,3,6,2
21152,1942,1932,1-0,6,3,10,2
21153,1099,1165,0-1,4,2,7,2
21157,1944,1933,0-1,8,3,8,2
21154,1917,1925,1-0,10,2,9,3
21150,1721,1506,1-0,9,3,9,2
21149,1660,1646,0-1,10,2,10,3
21160,1989,2015,0-1,9,2,10,3
21156,2023,2069,0-1,4,2,9,2
21155,1494,1502,0-1,8,1,8,2
21163,1623,1644,1-0,6,2,8,3
21159,1429,1489,0-1,8,1,6,0
21151,963,1008,1-0,10,1,7,1
21168,1405,1318,1-0,4,1,4,2
21166,1653,1632,0-1,7,2,5,1
21169,1157,1008,1-0,6,2,4,3
21165,1328,1304,1-0,10,1,8,3
21167,1112,1138,1-0,10,2,7,3
21171,1857,1870,1-0,7,2,6,3
21164,2234,2177,0-1,10,2,9,1
21162,1605,1675,0-1,10,1,8,4
21158,1842,1977,0-1,10,1,10,3
21161,988,920,1-0,10,2,10,1
21173,1502,1500,1-0,9,1,10,2
21174,2140,2138,0-1,10,1,7,3
21170,1648,1595,1-0,10,0,10,1
21178,1678,1692,1-0,10,3,6,2
21175,1982,2061,1/2-1/2,9,3,7,2
21176,1578,1584,0-1,10,2,10,2
21179,987,1114,1-0,10,2,10,3
21172,1214,1280,1-0,10,2,9,2
21186,1266,1238,0-1,3,1,6,0
21181,1356,1377,1-0,9,2,4,2
21177,1876,1949,0-1,7,3,10,0
21182,1291,1257,1-0,5,2,10,0
21187,1703,1730,0-1,6,2,10,1
21185,1776,1775,0-1,7,2,7,2
21180,1612,1494,1-0,10,4,10,1
21184,1522,1493,0-1,10,3,9,2
21183,2153,2179,0-1,9,1,7,3
21188,1656,1664,0-1,7,2,10,0
21195,1692,1648,0-1,7,2,5,2
21192,2286,2191,1-0,6,3,10,1
21190,1012,1000,1-0,10,4,9,3
21199,1980,1978,0-1,7,2,7,1
21193,2217,2207,1-0,6,2,8,2
21189,1246,1249,1-0,10,1,8,2
21198,1566,1484,0-1,10,3,9,3
21194,1359,1352,1-0,6,2,8,2
21191,826,797,0-1,10,1,10,2
21201,1464,1391,0-1,7,4,8,2
21196,1434,1415,0-1,6,1,6,1
21202,1258,1065,1-0,8,2,5,2
21197,1663,1601,0-1,9,2,10,1
21204,1976,2057,0-1,9,4,9,2
21206,1855,1813,0-1,7,3,9,4
21208,1442,1414,1-0,9,2,6,4
21205,1389,1303,1-0,10,2,9,1
21211,1069,1081,1-0,7,3,6,3
21203,2192,2092,0-1,10,2,9,0
21215,1732,1742,1-0,10,2,6,2
21200,1479,1487,0-1,9,4,10,1
21212,1887,1962,0-1,7,0,8,2
21209,1615,1594,0-1,6,2,7,1
21207,1129,1007,1-0,9,3,6,1
21213,1248,1254,1-0,6,3,9,1
21216,2245,2266,0-1,10,3,5,1
21219,1426,1473,1/2-1/2,9,2,9,0
21210,1327,1320,1-0,10,3,10,2
21218,1633,1572,1-0,9,3,8,3
21220,2245,2219,1-0,4,2,9,2
21222,2114,2070,0-1,7,4,4,2
21217,1585,1566,0-1,8,1,6,1
21214,1783,1726,1-0,7,1,10,1
21224,1439,1203,1-0,5,1,8,3
21223,1656,1661,1-0,8,3,9,1
21225,2233,2211,1-0,10,2,10,3
21227,1683,1859,0-1,10,2,9,0
21221,928,941,0-1,10,2,10,2
21232,2001,1989,1-0,6,1,6,1
21228,1321,1272,1-0,8,3,8,1
21226,1327,1348,1-0,6,2,10,3
21236,1258,1266,1-0,6,3,7,2
21229,1309,1306,0-1,8,3,10,2
21238,1870,1901,0-1,8,3,7,3
21231,2026,2065,1/2-1/2,10,2,8,1
21230,1070,1074,1-0,10,0,9,2
21233,2023,1987,1-0,6,1,8,3
21234,1418,1407,0-1,8,2,8,4
21242,836,913,0-1,6,2,3,2
21237,1325,1366,1-0,3,1,10,1
21235,1282,1328,0-1,10,0,6,1
21244,1672,1661,1-0,6,4,8,2
21240,1935,1872,1-0,10,3,10,3
21241,1859,1867,0-1,9,1,7,3
21239,1901,1944,1-0,10,1,10,2
21245,1505,1544,1-0,10,2,8,3
21246,1654,1668,1-0,9,2,10,2
21250,1264,1341,1-0,8,3,5,2
21247,2262,2131,0-1,10,1,7,2
21248,1602,1592,0-1,9,1,7,3
21243,1185,1154,0-1,7,2,10,3
21252,1062,1065,1-0,5,3,9,1
21257,1374,1317,0-1,6,2,5,2
21255,1995,1994,0-1,7,2,9,1
21254,1789,1783,0-1,9,2,10,2
21249,1395,1520,0-1,10,1,10,2
21253,1857,1601,1-0,10,1,8,1
21258,1997,1875,1-0,7,2,8,2
21256,1827,1846,1-0,6,2,10,0
21261,1890,1882,0-1,5,2,9,1
21251,1123,1085,0-1,10,3,10,2
21259,1617,1637,0-1,6,2,10,1
21267,1308,1379,1-0,4,2,3,1
21260,871,879,1-0,9,2,7,1
21269,971,1112,0-1,7,2,4,3
21263,863,801,1-0,5,2,10,3
21268,2093,2087,1/2-1/2,8,4,6,2
21265,1937,1851,1-0,9,1,8,2
21270,1468,1579,1-0,10,2,6,4
21262,1710,1745,0-1,7,2,10,1
21273,1617,1621,0-1,5,2,7,2
21277,2013,2108,1/2-1/2,2,1,2,0
21272,2160,2085,0-1,9,2,6,0
21271,915,796,0-1,5,2,8,4
21275,1213,1274,0-1,9,2,4,1
21264,936,924,1-0,10,1,10,1
21266,581,653,0-1,10,3,10,2
21274,1113,1078,1-0,6,1,8,2
21281,1414,1416,1-0,10,2,4,3
21282,1107,1118,0-1,10,2,10,1
21279,1792,1889,1-0,10,0,6,0
21278,1236,1269,1-0,8,4,10,3
21276,1827,2124,1-0,9,2,10,1
21287,1401,1338,0-1,6,3,6,1
21284,1662,1493,1-0,10,2,6,2
21283,1667,1639,0-1,6,2,10,1
21280,1509,1513,1-0,9,2,10,3
21286,1920,1712,1-0,10,2,7,3
21292,1843,1931,0-1,10,2,6,2
21288,1892,1878,1-0,7,2,8,2
21291,1357,1434,1-0,10,3,5,2
21285,1891,1880,1-0,9,3,7,4
21293,1406,1353,0-1,6,2,10,1
21289,1801,1770,1-0,10,3,10,2
21295,2110,2142,0-1,10,4,8,3
21300,1046,1049,0-1,8,2,6,3
21299,1299,1346,0-1,9,1,7,0
21294,1836,1787,1-0,10,1,8,1
21297,1405,1363,1-0,8,2,10,2
21303,2200,2196,1/2-1/2,6,3,8,3
21296,1491,1512,0-1,9,2,10,1
21290,1432,1437,0-1,10,1,10,1
21302,1776,1770,0-1,3,1,10,0
21307,1623,1670,1-0,6,2,3,2
21305,1710,1735,0-1,8,1,6,3
21311,2017,2007,1-0,6,1,6,1
21306,1805,1817,0-1,6,0,5,0
21304,820,980,0-1,10,2,8,3
21310,1441,1443,0-1,10,3,8,4
21308,1787,1784,1-0,5,2,10,3
21309,1824,1922,1-0,7,2,9,3
21316,1059,970,1-0,7,3,6,4
21301,1061,1172,0-1,10,0,7,4
21314,1353,1385,1-0,10,0,5,2
21298,880,856,1-0,9,1,8,1
21312,1138,1163,1-0,10,2,6,2
21321,1947,2120,1-0,5,2,7,1
21322,1916,2065,0-1,10,2,10,2
21318,1127,1132,0-1,8,1,6,3
21317,2024,2026,1-0,6,2,10,1
21320,1049,1050,0-1,7,0,10,2
21313,837,679,0-1,9,2,9,1
21315,1857,1838,1-0,10,0,8,0
21323,856,928,1-0,10,3,5,3
21325,781,905,1-0,5,2,3,2
21319,1808,1743,1-0,10,1,10,1
21326,1931,2013,0-1,6,3,10,1
21328,1650,1631,1-0,10,1,10,2
21327,2023,1973,0-1,10,2,10,2
21329,1871,1885,0-1,5,2,10,2
21331,2102,2140,1-0,10,3,6,3
21335,1943,2017,0-1,10,2,7,2
21324,2023,2054,1-0,8,2,10,2
21330,1819,1838,0-1,9,2,9,2
21336,1683,1687,1-0,5,2,8,3
21332,908,814,1-0,10,2,8,0
21338,1069,1183,0-1,10,2,9,0
21333,946,1070,0-1,10,2,4,2
21334,1346,1329,1-0,9,2,6,1
21337,747,783,1-0,7,0,10,0
21343,1906,1873,1-0,4,1,3,2
21340,941,978,1-0,10,3,4,1
21344,1498,1483,1-0,9,2,10,2
21341,1585,1565,1-0,8,1,10,2
21346,1991,1958,1/2-1/2,10,0,4,0
21345,2082,1931,0-1,6,1,8,4
21339,1162,1100,1-0,10,1,6,1
21342,1363,1562,1-0,10,1,5,0
21348,1559,1626,1-0,7,1,6,0
21347,2053,2085,0-1,9,1,10,1
21350,1398,1411,1-0,10,2,7,2
21352,887,918,0-1,7,1,6,1
21349,1858,1872,1-0,10,2,10,2
21356,1782,1766,1-0,9,3,5,2
21358,1159,1177,1-0,6,2,10,2
21353,871,801,1-0,10,1,6,3
21351,2245,2214,1/2-1/2,10,2,9,3
21354,1632,1635,0-1,9,2,10,2
21357,1690,1775,1-0,10,1,9,1
21359,2101,2130,1-0,7,3,10,2
21362,1903,1922,0-1,7,3,8,2
21355,1835,1907,1-0,10,1,10,1
21361,1936,1980,0-1,5,0,10,2
21360,1028,1087,0-1,10,1,7,2
21368,1868,1834,1-0,10,3,6,2
21366,983,1063,1-0,10,2,5,2
21364,2150,2161,1-0,10,1,10,1
21372,1552,1531,0-1,6,3,5,3
21363,1167,1186,0-1,9,3,10,3
21365,906,905,1-0,9,1,7,2
21367,1390,1388,1-0,8,4,8,2
21371,1317,1302,1-0,5,1,8,3
21369,990,989,0-1,5,2,10,1
21374,928,872,0-1,9,2,4,2
21375,1386,1117,1-0,6,3,8,1
21373,1535,1552,0-1,6,1,8,1
21376,2062,2008,0-1,6,2,6,1
21370,1609,1571,0-1,10,1,10,0
21377,1846,1791,1-0,10,2,4,2
21379,1739,1741,0-1,10,3,10,2
21378,1506,1459,1-0,8,2,9,2
21381,806,834,0-1,7,1,5,2
21382,1385,1419,1-0,9,2,4,3
21384,1144,1216,0-1,10,1,9,2
21380,1720,1592,0-1,8,3,7,2
21386,1212,1263,1/2-1/2,8,3,8,3
21385,1946,1980,1-0,8,2,6,3
21388,2021,1964,0-1,7,2,10,2
21391,1533,1426,1-0,6,4,6,2
21393,2001,1952,1-0,8,2,7,1
21389,1912,1901,0-1,10,0,7,2
21390,894,767,1-0,7,1,5,1
21383,1456,1374,0-1,9,4,9,1
21387,1598,1620,1/2-1/2,8,3,10,0
21397,1875,1830,1/2-1/2,8,2,8,1
21395,1305,1333,1-0,9,1,10,3
21392,1158,1175,1-0,10,2,10,2
21399,1040,1090,1-0,8,1,6,2
21398,1111,1162,1-0,10,3,7,3
21396,2184,2211,0-1,7,3,9,4
21403,1990,2068,1-0,5,3,7,3
21401,1998,1967,0-1,10,3,10,2
21400,1699,1676,0-1,10,2,7,2
21405,1785,1756,1-0,8,1,8,4
21394,1376,1359,1-0,10,3,10,2
21404,2296,2248,1-0,10,2,9,3
21409,1495,1518,0-1,6,1,7,1
21408,906,1010,1/2-1/2,10,2,3,2
21407,1736,1688,0-1,10,2,6,1
21411,1202,1189,1-0,8,3,9,2
21406,1682,1721,0-1,8,0,10,3
21410,1505,1474,0-1,10,3,6,1
21413,1563,1568,1-0,6,1,6,1
21402,1053,1085,1-0,10,2,9,1
21412,1072,1042,0-1,10,2,5,2
21414,1257,1064,1-0,6,3,6,2
21415,1300,1196,0-1,10,4,8,2
21419,1738,1751,0-1,8,4,10,2
21418,2007,1886,1-0,10,2,10,1
21421,823,839,1/2-1/2,7,2,4,2
21417,2115,2165,1-0,10,3,9,3
21416,1779,1762,0-1,10,1,6,2
21420,1729,1687,1-0,10,2,5,3
21424,1622,1535,0-1,7,2,10,2
21423,1381,1401,0-1,7,0,10,1
21428,1517,1517,0-1,8,2,8,1
21422,1627,1602,1-0,10,2,10,2
21427,1748,1720,0-1,9,2,7,2
21429,1830,1810,0-1,10,1,4,1
21433,1847,1876,1-0,6,2,7,3
21425,1074,973,1-0,10,2,8,3
21430,1522,1580,1-0,9,2,8,0
21438,1768,1781,0-1,10,3,8,2
21432,1358,1381,1/2-1/2,7,1,9,1
21436,1691,1676,0-1,10,2,7,2
21431,1958,1936,1-0,10,1,10,1
21426,1070,1049,1-0,10,2,9,3
21439,1810,1857,0-1,9,2,9,2
21435,1283,1225,1-0,10,2,10,2
21434,1049,923,0-1,9,4,8,2
21437,1921,1927,0-1,8,2,10,2
21440,1513,1538,1-0,10,3,8,4
21441,1612,1625,0-1,8,2,6,1
21443,1019,912,1-0,4,2,6,2
21446,1837,1830,1/2-1/2,8,3,8,3
21449,1402,1387,1-0,5,1,6,1
21445,1306,1258,0-1,9,2,10,2
21444,1155,1144,0-1,4,1,7,4
21442,1444,1537,1-0,8,0,7,2
21452,1939,2009,0-1,8,2,4,2
21448,1869,1762,0-1,10,2,8,2
21447,775,700,1-0,5,3,8,1
21454,1972,1843,0-1,5,2,8,3
21455,1534,1617,1-0,10,2,4,2
21450,1768,1778,1-0,8,2,10,2
21456,1269,1314,1-0,10,2,7,2
21458,1972,1908,0-1,10,3,9,2
21463,1649,1669,0-1,4,1,6,2
21460,1693,1716,0-1,7,2,8,3
21465,1500,1635,0-1,5,2,4,2
21453,1690,1651,0-1,10,2,4,1
21451,894,1016,1-0,10,0,7,0
21462,1458,1442,1-0,8,2,5,2
21461,979,954,1-0,10,2,6,3
21466,1234,946,1-0,5,1,9,2
21464,1706,1791,0-1,8,2,10,2
21467,2021,1910,0-1,9,1,6,1
21459,1447,1444,1-0,9,1,9,2
21457,1252,1236,1-0,9,3,10,1
21468,1428,1445,0-1,10,2,10,1
21469,1012,1044,0-1,9,3,8,1
21471,1528,1551,1-0,5,2,9,3
21472,1311,1336,0-1,10,3,7,3
21479,1346,1338,0-1,3,1,6,1
21478,1899,1906,1-0,10,3,7,3
21476,1760,1748,0-1,8,2,10,3
21473,1666,1635,1-0,10,2,10,1
21477,1557,1564,1-0,6,4,6,1
21475,1792,1777,0-1,7,1,10,2
21474,1500,1482,0-1,7,2,8,3
21470,1910,1906,1-0,10,1,8,1
21486,1217,1255,0-1,6,1,5,0
21481,1512,1552,1-0,4,2,8,2
21480,1761,1702,1-0,8,2,9,2
21485,1737,1767,1-0,10,2,7,1
21483,1576,1582,1-0,8,0,6,2
21482,827,899,1/2-1/2,4,2,8,1
21484,1127,1104,1-0,10,1,10,1
21493,1776,1863,0-1,10,2,10,2
21487,1823,1924,0-1,8,4,10,3
21492,1097,1075,0-1,8,3,6,3
21489,1782,1741,1/2-1/2,7,3,10,2
21490,1174,1127,1-0,10,1,9,1
21494,1420,1496,0-1,9,2,4,1
21488,1244,1300,0-1,10,2,9,1
21491,1303,1266,1-0,8,1,10,2
21499,1502,1509,0-1,6,1,10,1
21496,1280,1306,0-1,8,1,10,1
21498,753,646,0-1,10,1,10,3
21503,1908,1795,1/2-1/2,10,1,10,1
21500,1382,1212,1-0,9,1,5,1
21495,781,755,1-0,10,3,9,0
21502,1217,937,0-1,6,2,8,2
21504,1367,1370,0-1,7,2,10,2
21501,1154,1113,1-0,8,2,6,2
21508,1169,1103,1-0,5,1,4,1
21497,1364,1332,0-1,10,1,7,2
21512,867,1023,1-0,4,2,3,1
21511,1415,1430,1-0,5,2,7,1
21507,1723,1715,0-1,9,1,10,1
21506,1134,1062,1-0,5,2,9,1
21509,2022,2004,1-0,9,3,9,1
21505,1611,1607,1/2-1/2,9,2,7,2
21519,1483,1469,1-0,7,1,8,2
21520,2055,2128,1-0,6,1,5,2
21513,1290,995,1-0,9,1,8,3
21516,1636,1642,0-1,7,2,6,3
21510,1500,1669,0-1,10,2,10,3
21514,1401,1346,1-0,10,3,10,3
21521,1447,1388,0-1,9,2,8,3
21517,1841,1827,0-1,9,1,10,1
21524,1824,1793,0-1,10,2,5,0
21522,1058,1010,0-1,10,1,9,1
21515,756,720,0-1,10,2,6,2
21523,1898,1859,1-0,10,3,7,3
21525,1293,1298,1-0,10,0,7,1
21527,1443,1498,1-0,7,2,7,0
21531,859,845,0-1,9,4,10,3
21528,2004,1919,0-1,7,4,6,2
21526,1279,1301,1-0,7,3,9,1
21518,1808,1835,1-0,10,3,5,2
21530,2206,2064,1-0,9,1,6,2
21534,1878,1900,0-1,8,2,10,1
21529,1544,1626,1-0,10,2,10,1
21539,1528,1515,1-0,6,3,9,2
21532,1426,1438,0-1,10,2,9,2
21540,1464,1396,0-1,10,3,8,3
21535,2107,2160,1-0,9,1,8,1
21538,1249,1240,1-0,10,1,7,2
21541,1344,1312,0-1,3,1,5,2
21536,1348,1376,0-1,10,0,9,1
21533,2094,2155,1-0,10,2,9,1
21537,1582,1504,1-0,10,1,6,2
21548,1488,1438,1-0,10,3,4,2
21544,1695,1682,0-1,8,1,5,1
21543,1686,1647,1-0,10,2,7,3
21546,1923,2062,0-1,10,3,6,2
21542,1812,1783,1/2-1/2,6,2,10,1
21545,1621,1540,0-1,10,2,9,2
21547,2080,2051,1-0,8,1,10,2
21551,2160,2135,0-1,5,2,10,2
21549,2068,2219,1-0,7,3,9,1
21555,1800,1795,0-1,8,3,4,1
21552,1423,1352,0-1,9,0,6,1
21557,1682,1744,1-0,4,3,8,2
21559,1173,1124,1-0,7,2,4,2
21554,1585,1654,0-1,10,2,6,1
21553,1963,1952,1-0,5,2,10,1
21550,1773,1795,0-1,10,1,10,1
21556,1719,1807,0-1,9,2,10,2
21558,1326,1287,0-1,7,1,7,3
21560,1437,1449,0-1,9,1,5,2
21562,2061,2076,1-0,9,3,5,2
21564,1337,1308,1-0,9,3,8,3
21561,995,973,0-1,9,2,8,4
21565,1679,1687,1-0,7,1,10,2
21569,1964,2017,0-1,10,3,7,4
21563,1275,1307,0-1,10,2,9,3
21570,1655,1689,0-1,8,2,7,2
21568,1255,1256,1-0,10,2,10,3
21567,702,775,1-0,7,2,9,1
21566,1230,1286,1-0,9,2,10,2
21577,2047,1901,1-0,6,3,8,2
21576,2057,1995,1-0,10,2,7,2
21574,1878,2055,0-1,10,3,9,2
21572,2041,2074,0-1,10,3,10,1
21578,1488,1492,1-0,10,3,4,3
21573,1423,1446,1-0,10,2,8,2
21580,1609,1676,1-0,7,1,6,2
21579,1178,1091,1-0,10,1,4,0
21581,1895,1828,1-0,6,1,8,1
21586,1142,1039,0-1,6,2,7,2
21582,1610,1627,0-1,10,0,9,4
21571,895,768,1-0,10,1,10,2
21583,1765,1768,1-0,8,2,6,1
21588,1720,1579,0-1,6,2,6,3
21587,1294,1285,0-1,10,2,8,1
21589,1733,1739,1-0,7,2,9,0
21575,1326,1290,0-1,10,1,10,2
21584,1480,1479,1-0,8,2,8,1
21585,1958,1875,0-1,10,1,10,0
21590,1119,1076,0-1,8,3,9,1
21592,1428,1443,1-0,8,3,9,2
21596,1151,1144,1-0,6,2,7,2
21593,734,825,0-1,5,1,10,2
21591,1105,1105,1-0,10,1,8,1
21597,2216,2212,0-1,5,3,7,3
21594,1644,1630,1-0,7,2,10,1
21603,1383,1363,0-1,9,2,5,2
21595,732,839,1-0,6,1,10,1
21600,1359,1356,0-1,7,3,10,2
21604,1567,1606,0-1,6,1,6,2
21599,1575,1553,0-1,10,2,9,1
21602,2206,2177,1-0,10,3,10,2
21605,2014,2001,0-1,7,0,7,2
21601,1018,1101,0-1,10,3,6,3
21606,851,914,0-1,7,1,7,2
21608,1693,1683,1-0,6,3,8,0
21609,1195,1308,0-1,8,3,6,4
21598,1350,1420,1-0,10,1,10,1
21613,880,931,0-1,6,0,3,1
21612,2113,2163,0-1,7,2,8,2
21607,1861,1851,1-0,7,1,9,2
21610,1770,1803,0-1,6,2,9,2
21611,1816,1755,1-0,9,2,7,2
21616,2037,2106,1-0,7,2,7,2
21618,1179,1191,1-0,10,1,3,1
21615,1414,1355,1-0,7,1,9,2
21614,980,1038,0-1,10,0,7,2
21623,1865,1778,1-0,7,2,6,3
21617,1083,1051,1-0,7,1,6,2
21625,1768,1759,1-0,9,1,8,2
21619,1543,1485,1-0,5,4,9,2
21622,1736,1750,0-1,10,3,8,2
21628,1902,1857,1-0,6,2,3,1
21621,1478,1404,1-0,8,4,8,1
21620,957,1002,1-0,7,2,10,1
21627,1210,1121,1-0,10,2,6,1
21631,1672,1680,0-1,9,2,5,2
21626,2264,2127,0-1,10,3,9,2
21632,1309,1310,0-1,8,1,10,2
21629,963,986,0-1,6,3,9,2
21633,1821,1823,1-0,8,2,8,3
21624,2138,1985,1-0,8,2,10,2
21638,1042,1097,1-0,6,1,6,2
21634,1421,1483,0-1,9,1,6,0
21639,1865,1859,0-1,6,1,10,1
21636,2035,2043,0-1,8,2,8,2
21635,1533,1512,1-0,8,1,7,3
21630,1739,1755,1-0,7,1,10,1
21640,1196,1118,1-0,6,3,10,1
21646,1959,1956,1-0,8,1,9,3
21644,1679,1679,1-0,7,3,9,2
21648,1507,1458,1-0,5,2,5,2
21643,1149,1202,0-1,6,1,6,2
21642,1664,1585,1-0,9,1,10,0
21641,1546,1579,0-1,9,2,10,0
21645,929,928,1-0,5,2,10,1
21637,591,767,1-0,6,3,10,0
21647,1653,1647,1-0,7,2,10,3
21650,1703,1696,1-0,9,2,10,1
